location_id,Max_dn,ISP_Max_dn,Max_up,ISP_Max_up,BEAD_status,address
1289817217,10,AT&T,<1,AT&T, served,13010 WELLS FARGO DR GROVELAND CA
1289817218,,,,, served,13040 WELLS FARGO DR GROVELAND CA
1289817219,,,,, served,12973 WELLS FARGO DR GROVELAND CA
1289817239,,,,,unserved,17886 PONDEROSA WAY SONORA CA
1289817243,10,AT&T,<1,AT&T, served,13046 MOEKLUMNES CIR GROVELAND CA
1289817245,,,,, served,19432 FERRETTI RD GROVELAND CA
1289817246,,,,, served,19434 FERRETTI RD GROVELAND CA
1289817247,,,,, served,13130 WELLS FARGO DR GROVELAND CA
1289817249,,,,, served,19414 FERRETTI RD GROVELAND CA
1289817251,,,,, served,12970 WELLS FARGO DR GROVELAND CA
1289817254,10,AT&T,<1,AT&T, served,19610 PLEASANTVIEW DR GROVELAND CA
1289817255,10,AT&T,<1,AT&T, served,19595 PLEASANTVIEW DR GROVELAND CA
1289817256,25,AT&T,3,AT&T, served,12564 MOUNT JEFFERSON ST GROVELAND CA
1289817257,10,AT&T,<1,AT&T, served,19664 PINE MOUNTAIN DR GROVELAND CA
1289817258,10,AT&T,<1,AT&T, served,19654 PINE MOUNTAIN DR GROVELAND CA
1289817259,10,AT&T,<1,AT&T, served,19539 PLEASANTVIEW DR GROVELAND CA
1289817260,10,AT&T,<1,AT&T, served,19639 PINE MOUNTAIN DR GROVELAND CA
1289817261,10,AT&T,<1,AT&T, served,12615 MOUNT JEFFERSON ST GROVELAND CA
1289817262,10,AT&T,<1,AT&T, served,19583 GRIZZLY CIR GROVELAND CA
1289817263,10,AT&T,<1,AT&T, served,19583 PINE MOUNTAIN DR GROVELAND CA
1289817264,10,AT&T,<1,AT&T, served,19607 PINE MOUNTAIN DR GROVELAND CA
1289817265,10,AT&T,<1,AT&T, served,19585 PLEASANTVIEW DR GROVELAND CA
1289817266,10,AT&T,<1,AT&T, served,19601 CHAFFEE CIR GROVELAND CA
1289817267,,,,, served,19522 PINE MOUNTAIN DR GROVELAND CA
1289817268,10,AT&T,<1,AT&T, served,12595 MOUNT JEFFERSON ST GROVELAND CA
1289817269,10,AT&T,<1,AT&T, served,12456 MILLS ST GROVELAND CA
1289817270,25,AT&T,3,AT&T, served,19591 CHAFFEE CIR GROVELAND CA
1289817271,10,AT&T,<1,AT&T, served,12660 MOUNT JEFFERSON ST GROVELAND CA
1289817272,10,Frontier,10,Frontier, served,17892 YOSEMITE RD TUOLUMNE CA
1289817273,10,AT&T,<1,AT&T, served,19551 PLEASANTVIEW DR GROVELAND CA
1289817274,10,AT&T,<1,AT&T, served,12547 MOUNT JEFFERSON ST GROVELAND CA
1289817275,10,AT&T,<1,AT&T, served,12462 MILLS ST GROVELAND CA
1289817276,10,AT&T,<1,AT&T, served,19572 CHAFFEE CIR GROVELAND CA
1289817277,10,AT&T,<1,AT&T, served,19519 PLEASANTVIEW DR GROVELAND CA
1289817278,10,AT&T,10,AT&T, served,19523 PINE MOUNTAIN DR GROVELAND CA
1289817279,10,AT&T,<1,AT&T, served,19525 PLEASANTVIEW DR GROVELAND CA
1289817280,10,AT&T,<1,AT&T, served,12562 MOUNT JEFFERSON ST GROVELAND CA
1289817281,10,AT&T,<1,AT&T, served,19659 PINE MOUNTAIN DR GROVELAND CA
1289817282,10,AT&T,<1,AT&T, served,19569 PINE MOUNTAIN DR GROVELAND CA
1289817283,25,AT&T,3,AT&T, served,19585 CHAFFEE CIR GROVELAND CA
1289817284,10,AT&T,<1,AT&T, served,19590 PINE MOUNTAIN DR GROVELAND CA
1289817285,10,AT&T,<1,AT&T, served,19596 CHAFFEE CIR GROVELAND CA
1289817286,10,AT&T,<1,AT&T, served,19549 PLEASANTVIEW DR GROVELAND CA
1289817287,10,AT&T,<1,AT&T, served,19614 PINE MOUNTAIN DR GROVELAND CA
1289817288,10,AT&T,<1,AT&T, served,19592 CHAFFEE CIR GROVELAND CA
1289817289,10,AT&T,<1,AT&T, served,19557 PINE MOUNTAIN DR GROVELAND CA
1289817290,10,AT&T,<1,AT&T, served,19566 PLEASANTVIEW DR GROVELAND CA
1289817291,10,AT&T,<1,AT&T, served,12620 MOUNT JEFFERSON ST GROVELAND CA
1289817292,10,AT&T,<1,AT&T, served,19579 PLEASANTVIEW DR GROVELAND CA
1289817293,10,AT&T,<1,AT&T, served,12439 MILLS ST GROVELAND CA
1289817294,10,AT&T,<1,AT&T, served,19625 PLEASANTVIEW DR GROVELAND CA
1289817295,10,AT&T,<1,AT&T, served,19554 GRIZZLY CIR GROVELAND CA
1289817296,10,AT&T,10,AT&T, served,19554 PINE MOUNTAIN DR GROVELAND CA
1289817297,10,AT&T,<1,AT&T, served,12650 MOUNT JEFFERSON ST GROVELAND CA
1289817298,10,AT&T,<1,AT&T, served,12541 MOUNT JEFFERSON ST GROVELAND CA
1289817299,10,AT&T,<1,AT&T, served,19555 PLEASANTVIEW DR GROVELAND CA
1289817300,10,Verizon,1,Verizon, served,19545 PLEASANTVIEW DR GROVELAND CA
1289817301,10,AT&T,<1,AT&T, served,19593 PINE MOUNTAIN DR GROVELAND CA
1289817302,10,AT&T,<1,AT&T, served,19550 PINE MOUNTAIN DR GROVELAND CA
1289817303,,,,, served,19564 PINE MOUNTAIN DR GROVELAND CA
1289817304,10,AT&T,<1,AT&T, served,12570 MOUNT JEFFERSON ST GROVELAND CA
1289817305,10,AT&T,<1,AT&T, served,19566 CHAFFEE CIR GROVELAND CA
1289817306,10,AT&T,<1,AT&T, served,12546 MOUNT JEFFERSON ST GROVELAND CA
1289817307,10,AT&T,<1,AT&T, served,12584 MOUNT JEFFERSON ST GROVELAND CA
1289817308,25,AT&T,3,AT&T, served,12557 MOUNT JEFFERSON ST GROVELAND CA
1289817309,,,,, served,12554 MOUNT JEFFERSON ST GROVELAND CA
1289817310,10,AT&T,<1,AT&T, served,19624 PINE MOUNTAIN DR GROVELAND CA
1289817311,10,AT&T,<1,AT&T, served,19584 CHAFFEE CIR GROVELAND CA
1289817312,10,AT&T,<1,AT&T, served,19669 PINE MOUNTAIN DR GROVELAND CA
1289817313,10,AT&T,<1,AT&T, served,19500 PLEASANTVIEW DR GROVELAND CA
1289817314,10,AT&T,<1,AT&T, served,19640 PLEASANTVIEW DR GROVELAND CA
1289817315,10,AT&T,10,AT&T, served,19538 GRIZZLY CIR GROVELAND CA
1289817316,10,AT&T,<1,AT&T, served,19588 CHAFFEE CIR GROVELAND CA
1289817317,10,AT&T,<1,AT&T, served,19630 PLEASANTVIEW DR GROVELAND CA
1289817318,10,AT&T,<1,AT&T, served,19605 PLEASANTVIEW DR GROVELAND CA
1289817319,10,AT&T,<1,AT&T, served,19555 CHAFFEE CIR GROVELAND CA
1289817320,10,AT&T,<1,AT&T, served,19578 CHAFFEE CIR GROVELAND CA
1289817321,,,,, served,19674 PINE MOUNTAIN DR GROVELAND CA
1289817322,10,AT&T,<1,AT&T, served,19574 PINE MOUNTAIN DR GROVELAND CA
1289817323,10,AT&T,<1,AT&T, served,19534 PINE MOUNTAIN DR GROVELAND CA
1289817324,10,AT&T,<1,AT&T, served,19553 GRIZZLY CIR GROVELAND CA
1289817325,10,AT&T,<1,AT&T, served,19560 CHAFFEE CIR GROVELAND CA
1289817326,10,AT&T,<1,AT&T, served,12445 MILLS ST GROVELAND CA
1289817327,10,AT&T,<1,AT&T, served,19541 PLEASANTVIEW DR GROVELAND CA
1289817328,10,AT&T,<1,AT&T, served,12540 MOUNT JEFFERSON ST GROVELAND CA
1289817329,10,AT&T,<1,AT&T, served,19591 GRIZZLY CIR GROVELAND CA
1289817330,10,AT&T,<1,AT&T, served,12600 MOUNT JEFFERSON ST GROVELAND CA
1289817331,25,AT&T,3,AT&T, served,12609 MOUNT JEFFERSON ST GROVELAND CA
1289817332,25,AT&T,3,AT&T, served,12594 MOUNT JEFFERSON ST GROVELAND CA
1289817333,10,AT&T,<1,AT&T, served,19601 PINE MOUNTAIN DR GROVELAND CA
1289817334,10,AT&T,<1,AT&T, served,12580 MOUNT JEFFERSON ST GROVELAND CA
1289817335,10,AT&T,<1,AT&T, served,19553 PINE MOUNTAIN DR GROVELAND CA
1289817336,10,AT&T,<1,AT&T, served,19560 GRIZZLY CIR GROVELAND CA
1289817337,10,AT&T,<1,AT&T, served,19571 CHAFFEE CIR GROVELAND CA
1289817338,10,AT&T,<1,AT&T, served,19634 PINE MOUNTAIN DR GROVELAND CA
1289817339,10,AT&T,<1,AT&T, served,19560 PLEASANTVIEW DR GROVELAND CA
1289817340,10,AT&T,<1,AT&T, served,19604 PINE MOUNTAIN DR GROVELAND CA
1289817341,25,AT&T,3,AT&T, served,12610 MOUNT JEFFERSON ST GROVELAND CA
1289817342,10,AT&T,<1,AT&T, served,19660 CHAMBERLAIN CT GROVELAND CA
1289817343,10,AT&T,<1,AT&T, served,19535 PLEASANTVIEW DR GROVELAND CA
1289817344,25,AT&T,3,AT&T, served,12670 MOUNT JEFFERSON ST GROVELAND CA
1289817345,10,AT&T,<1,AT&T, served,19505 PLEASANTVIEW DR GROVELAND CA
1289817346,10,AT&T,<1,AT&T, served,19615 PINE MOUNTAIN DR GROVELAND CA
1289817347,10,AT&T,<1,AT&T, served,12583 MOUNT JEFFERSON ST GROVELAND CA
1289817348,10,AT&T,<1,AT&T, served,19574 CHAFFEE CIR GROVELAND CA
1289817349,10,AT&T,<1,AT&T, served,19596 PINE MOUNTAIN DR GROVELAND CA
1289817350,10,AT&T,<1,AT&T, served,19635 PLEASANTVIEW DR GROVELAND CA
1289817351,25,AT&T,3,AT&T, served,19530 PLEASANTVIEW DR GROVELAND CA
1289817352,10,AT&T,<1,AT&T, served,19586 PINE MOUNTAIN DR GROVELAND CA
1289817353,10,AT&T,<1,AT&T, served,19520 GRIZZLY CIR GROVELAND CA
1289817354,10,AT&T,<1,AT&T, served,19548 GRIZZLY CIR GROVELAND CA
1289817360,,,,, served,12641 MOUNT JEFFERSON ST GROVELAND CA
1289817361,10,AT&T,<1,AT&T, served,12619 MOUNT JEFFERSON ST GROVELAND CA
1289817362,10,AT&T,<1,AT&T, served,19580 PLEASANTVIEW DR GROVELAND CA
1289817363,,,,, served,19588 PLEASANTVIEW DR GROVELAND CA
1289817364,10,AT&T,<1,AT&T, served,19575 PLEASANTVIEW DR GROVELAND CA
1289817365,10,AT&T,<1,AT&T, served,19565 PLEASANTVIEW DR GROVELAND CA
1289817366,10,AT&T,<1,AT&T, served,19615 PLEASANTVIEW DR GROVELAND CA
1289817367,10,AT&T,<1,AT&T, served,19611 PLEASANTVIEW DR GROVELAND CA
1289817368,10,AT&T,<1,AT&T, served,12640 MOUNT JEFFERSON ST GROVELAND CA
1289817372,,,,, served,21031 HEMLOCK ST GROVELAND CA
1289817373,,,,, served,16977 PRAIRIE DOG DR SONORA CA
1289817374,25,AT&T,3,AT&T, served,21088 HILLCROFT DR GROVELAND CA
1289817375,25,AT&T,3,AT&T, served,21055 HEMLOCK ST GROVELAND CA
1289817376,,,,, served,21070 HILLCROFT DR GROVELAND CA
1289817377,,,,, served,20923 HEMLOCK ST GROVELAND CA
1289817378,,,,, served,20946 HILLCROFT DR GROVELAND CA
1289817379,,,,, served,21038 HEMLOCK ST GROVELAND CA
1289817380,,,,, served,20945 HILLCROFT DR GROVELAND CA
1289817381,,,,, served,13521 CLEMENTS RD GROVELAND CA
1289817382,25,AT&T,3,AT&T, served,21035 HEMLOCK ST GROVELAND CA
1289817383,,,,, served,20905 WOODSIDE WAY GROVELAND CA
1289817384,,,,, served,13431 YORKSHIRE RD GROVELAND CA
1289817385,,,,, served,21234 LARKSPUR CT GROVELAND CA
1289817386,25,AT&T,3,AT&T, served,20994 HEMLOCK ST GROVELAND CA
1289817387,,,,, served,20967 HEMLOCK ST GROVELAND CA
1289817388,,,,, served,13440 YORKSHIRE RD GROVELAND CA
1289817389,,,,, served,20964 WOODSIDE WAY GROVELAND CA
1289817390,,,,, served,21002 HILLCROFT DR GROVELAND CA
1289817391,25,AT&T,3,AT&T, served,20995 HEMLOCK ST GROVELAND CA
1289817392,,,,, served,20961 HILLCROFT DR GROVELAND CA
1289817393,,,,, served,20953 HEMLOCK ST GROVELAND CA
1289817394,,,,, served,20991 HILLCROFT DR GROVELAND CA
1289817395,25,AT&T,3,AT&T, served,20939 HEMLOCK ST GROVELAND CA
1289817396,,,,, served,21005 HEMLOCK ST GROVELAND CA
1289817397,,,,, served,21024 HEMLOCK ST GROVELAND CA
1289817398,,,,, served,20952 HEMLOCK ST GROVELAND CA
1289817399,,,,, served,13426 YORKSHIRE RD GROVELAND CA
1289817400,,,,, served,20885 HEMLOCK ST GROVELAND CA
1289817401,,,,, served,20975 HILLCROFT DR GROVELAND CA
1289817402,,,,, served,13465 YORKSHIRE RD GROVELAND CA
1289817403,,,,, served,13460 YORKSHIRE RD GROVELAND CA
1289817404,,,,, served,20911 HEMLOCK ST GROVELAND CA
1289817405,,,,, served,20980 HEMLOCK ST GROVELAND CA
1289817406,,,,, served,20924 WOODSIDE WAY GROVELAND CA
1289817407,25,AT&T,3,AT&T, served,20985 HILLCROFT DR GROVELAND CA
1289817408,,,,, served,20924 HEMLOCK ST GROVELAND CA
1289817409,,,,, served,20919 WOODSIDE WAY BLDG 2 GROVELAND CA
1289817410,,,,, served,20987 HILLCROFT DR GROVELAND CA
1289817411,,,,, served,20935 HILLCROFT DR GROVELAND CA
1289817412,25,AT&T,3,AT&T, served,21021 HILLCROFT DR GROVELAND CA
1289817413,25,AT&T,3,AT&T, served,21066 HEMLOCK ST GROVELAND CA
1289817414,,,,, served,13471 YORKSHIRE RD GROVELAND CA
1289817415,25,AT&T,3,AT&T, served,13489 YORKSHIRE RD GROVELAND CA
1289817416,50,Verizon,5,Verizon, served,21245 LARKSPUR CT GROVELAND CA
1289817417,,,,, served,21031 HILLCROFT DR GROVELAND CA
1289817418,,,,, served,13449 CLEMENTS RD GROVELAND CA
1289817419,,,,, served,21076 HILLCROFT DR GROVELAND CA
1289817420,,,,, served,13484 YORKSHIRE RD GROVELAND CA
1289817421,25,AT&T,3,AT&T, served,20934 WOODSIDE WAY GROVELAND CA
1289817422,25,AT&T,3,AT&T, served,20944 WOODSIDE WAY GROVELAND CA
1289817423,,,,, served,20985 HEMLOCK ST GROVELAND CA
1289817424,25,AT&T,3,AT&T, served,21042 HILLCROFT DR GROVELAND CA
1289817425,,,,, served,20998 HILLCROFT DR GROVELAND CA
1289817426,,,,, served,13450 YORKSHIRE RD GROVELAND CA
1289817427,,,,, served,13470 YORKSHIRE RD GROVELAND CA
1289817428,25,AT&T,3,AT&T, served,21015 HEMLOCK ST GROVELAND CA
1289817429,25,AT&T,3,AT&T, served,20929 HILLCROFT DR GROVELAND CA
1289817430,,,,, served,20954 WOODSIDE WAY GROVELAND CA
1289817431,,,,, served,20994 HILLCROFT DR GROVELAND CA
1289817432,,,,, served,21081 HEMLOCK ST GROVELAND CA
1289817433,,,,, served,21233 LARKSPUR CT GROVELAND CA
1289817434,,,,, served,21041 HILLCROFT DR GROVELAND CA
1289817435,,,,, served,20894 WOODSIDE WAY GROVELAND CA
1289817436,25,AT&T,3,AT&T, served,21096 HILLCROFT DR GROVELAND CA
1289817437,25,AT&T,3,AT&T, served,20955 HILLCROFT DR GROVELAND CA
1289817438,,,,, served,21080 HEMLOCK ST GROVELAND CA
1289817439,,,,, served,13360 YORKSHIRE RD GROVELAND CA
1289817440,25,AT&T,3,AT&T, served,20966 HEMLOCK ST GROVELAND CA
1289817441,,,,, served,13445 YORKSHIRE RD GROVELAND CA
1289817442,,,,, served,13480 YORKSHIRE RD GROVELAND CA
1289817457,25,AT&T,3,AT&T, served,21010 HEMLOCK ST GROVELAND CA
1289817460,,,,, served,21046 HILLCROFT DR GROVELAND CA
1289817461,,,,, served,21044 HILLCROFT DR GROVELAND CA
1289817463,,,,, served,21038 WOODSIDE WAY GROVELAND CA
1289817464,,,,, served,21095 HEMLOCK ST BLDG 2 GROVELAND CA
1289817465,,,,, served,21009 OWL CT GROVELAND CA
1289817466,25,AT&T,3,AT&T, served,13342 MULE CT GROVELAND CA
1289817467,,,,, served,21002 IRIS CT GROVELAND CA
1289817468,,,,, served,13439 CLEMENTS RD GROVELAND CA
1289817469,,,,, served,20955 WOODSIDE WAY GROVELAND CA
1289817470,,,,, served,20965 WOODSIDE WAY GROVELAND CA
1289817471,25,AT&T,3,AT&T, served,13326 MULE CT GROVELAND CA
1289817472,,,,, served,20935 WOODSIDE WAY GROVELAND CA
1289817473,,,,, served,21095 HEMLOCK ST GROVELAND CA
1289817474,,,,, served,20975 WOODSIDE WAY GROVELAND CA
1289817475,,,,, served,13331 YORKSHIRE RD GROVELAND CA
1289817476,25,AT&T,3,AT&T, served,21035 WOODSIDE WAY GROVELAND CA
1289817477,,,,, served,13340 YORKSHIRE RD GROVELAND CA
1289817478,25,AT&T,3,AT&T, served,13333 MULE CT GROVELAND CA
1289817479,25,AT&T,3,AT&T, served,13330 MULE CT GROVELAND CA
1289817480,25,AT&T,3,AT&T, served,20995 WOODSIDE WAY GROVELAND CA
1289817481,25,AT&T,3,AT&T, served,21120 HEMLOCK ST GROVELAND CA
1289817482,25,AT&T,3,AT&T, served,20821 HEMLOCK ST GROVELAND CA
1289817483,25,AT&T,3,AT&T, served,21034 IRIS CT GROVELAND CA
1289817484,,,,, served,20945 WOODSIDE WAY GROVELAND CA
1289817485,,,,, served,21019 WOODSIDE WAY GROVELAND CA
1289817486,,,,, served,20925 WOODSIDE WAY GROVELAND CA
1289817487,25,AT&T,3,AT&T, served,21092 JIMMERSALL LN GROVELAND CA
1289817488,,,,, served,21101 JIMMERSALL LN GROVELAND CA
1289817489,25,AT&T,3,AT&T, served,21015 OWL CT GROVELAND CA
1289817490,,,,, served,13320 YORKSHIRE RD GROVELAND CA
1289817491,,,,, served,21107 HEMLOCK ST GROVELAND CA
1289817492,,,,, served,13323 MULE CT GROVELAND CA
1289817493,,,,, served,20999 OWL CT GROVELAND CA
1289817502,25,AT&T,3,AT&T, served,21010 WOODSIDE WAY GROVELAND CA
1289817503,,,,, served,20915 WOODSIDE WAY GROVELAND CA
1289817504,25,AT&T,3,AT&T, served,12689 JUNIPERO SERRA WAY GROVELAND CA
1289817505,25,AT&T,3,AT&T, served,12731 MUELLER DR GROVELAND CA
1289817506,25,AT&T,3,AT&T, served,19308 TIGER CT GROVELAND CA
1289817508,100,AT&T,20,AT&T, served,19296 OAK GROVE CIR GROVELAND CA
1289817509,100,AT&T,20,AT&T, served,19300 OAK GROVE CIR GROVELAND CA
1289817510,10,AT&T,<1,AT&T, served,19318 OAK GROVE CIR GROVELAND CA
1289817511,25,AT&T,3,AT&T, served,19304 OAK GROVE CIR GROVELAND CA
1289817512,10,AT&T,<1,AT&T, served,19323 OAK GROVE CIR GROVELAND CA
1289817513,,,,, served,19307 TIGER CT GROVELAND CA
1289817514,10,AT&T,<1,AT&T, served,12716 MUELLER DR GROVELAND CA
1289817515,25,AT&T,10,AT&T, served,19227 FERRETTI RD GROVELAND CA
1289817516,25,AT&T,3,AT&T, served,12703 MUELLER DR GROVELAND CA
1289817517,,,,, served,12720 MUELLER DR GROVELAND CA
1289817518,10,AT&T,<1,AT&T, served,19297 OAK GROVE CIR GROVELAND CA
1289817519,25,AT&T,3,AT&T, served,19326 OAK GROVE CIR GROVELAND CA
1289817520,25,AT&T,3,AT&T, served,12750 MUELLER DR GROVELAND CA
1289817521,10,AT&T,<1,AT&T, served,19225 FERRETTI RD GROVELAND CA
1289817522,100,AT&T,20,AT&T, served,19301 OAK GROVE CIR GROVELAND CA
1289817523,10,AT&T,<1,AT&T, served,12844 MUELLER DR GROVELAND CA
1289817524,25,AT&T,3,AT&T, served,12707 MUELLER DR GROVELAND CA
1289817525,25,AT&T,3,AT&T, served,19306 OAK GROVE CIR GROVELAND CA
1289817526,25,AT&T,3,AT&T, served,12802 MUELLER DR GROVELAND CA
1289817527,,,,, served,19220 FERRETTI RD GROVELAND CA
1289817528,10,AT&T,<1,AT&T, served,12810 MUELLER DR GROVELAND CA
1289817529,,,,, served,19294 OAK GROVE CIR GROVELAND CA
1289817530,25,AT&T,3,AT&T, served,12699 MUELLER DR GROVELAND CA
1289817531,25,AT&T,3,AT&T, served,12806 MUELLER DR GROVELAND CA
1289817532,25,AT&T,3,AT&T, served,19302 OAK GROVE CIR GROVELAND CA
1289817533,10,AT&T,<1,AT&T, served,12808 MUELLER DR GROVELAND CA
1289817534,10,AT&T,10,AT&T, served,12690 MUELLER DR GROVELAND CA
1289817535,10,AT&T,<1,AT&T, served,12754 MUELLER DR GROVELAND CA
1289817536,10,AT&T,<1,AT&T, served,12711 MUELLER DR GROVELAND CA
1289817538,10,AT&T,<1,AT&T, served,12715 MUELLER DR GROVELAND CA
1289817539,10,AT&T,<1,AT&T, served,12816 MUELLER DR GROVELAND CA
1289817540,10,AT&T,<1,AT&T, served,12853 MUELLER DR GROVELAND CA
1289817541,25,AT&T,3,AT&T, served,19235 FERRETTI RD GROVELAND CA
1289817542,25,AT&T,3,AT&T, served,12814 MUELLER DR GROVELAND CA
1289817543,10,AT&T,<1,AT&T, served,19030 JONES HL GROVELAND CA
1289817544,10,AT&T,<1,AT&T, served,12800 MUELLER DR GROVELAND CA
1289817545,25,AT&T,3,AT&T, served,12850 MUELLER DR GROVELAND CA
1289817546,25,AT&T,3,AT&T, served,12858 MUELLER DR GROVELAND CA
1289817547,10,AT&T,<1,AT&T, served,12856 MUELLER DR GROVELAND CA
1289817548,10,AT&T,<1,AT&T, served,12849 MUELLER DR GROVELAND CA
1289817550,,,,, served,12740 PAR CT GROVELAND CA
1289817551,10,AT&T,<1,AT&T, served,12756 MUELLER DR GROVELAND CA
1289817559,10,AT&T,<1,AT&T, served,18990 JONES HL GROVELAND CA
1289817566,25,AT&T,3,AT&T, served,12727 MUELLER DR GROVELAND CA
1289817567,10,AT&T,<1,AT&T, served,12725 MUELLER DR GROVELAND CA
1289817568,25,AT&T,3,AT&T, served,19320 OAK GROVE CIR GROVELAND CA
1289817569,10,AT&T,<1,AT&T, served,19322 OAK GROVE CIR GROVELAND CA
1289817570,10,AT&T,<1,AT&T, served,19333 OAK GROVE CIR GROVELAND CA
1289817572,10,AT&T,<1,AT&T, served,19010 JONES HL GROVELAND CA
1289817573,10,AT&T,<1,AT&T, served,19224 JAMES CIR GROVELAND CA
1289817574,10,AT&T,<1,AT&T, served,12728 MUELLER DR GROVELAND CA
1289817575,10,AT&T,<1,AT&T, served,12708 MUELLER DR GROVELAND CA
1289817576,10,AT&T,<1,AT&T, served,12704 MUELLER DR GROVELAND CA
1289817577,25,AT&T,3,AT&T, served,12722 MUELLER DR GROVELAND CA
1289817584,,,,, served,79 OLD TIOGA ROAD TRL GROVELAND CA
1289817585,10,Verizon,1,Verizon,unserved,30821 STATE HIGHWAY 120 GROVELAND CA
1289817591,,,,, served,71 OLD TIOGA ROAD TRL GROVELAND CA
1289817618,,,,, served,20514 NOB HILL CIR GROVELAND CA
1289817662,,,,,unserved,9002 HILLSIDE LOOP RD GROVELAND CA
1289817663,,,,,unserved,9010 HILLSIDE LOOP RD GROVELAND CA
1289817664,,,,,unserved,9063 MEADOWVIEW GROVELAND CA
1289817665,,,,,unserved,8056 TUOLUMNE GROVE RD GROVELAND CA
1289817666,,,,, served,20601 CRESCENT WAY GROVELAND CA
1289817667,,,,, served,20627 NOB HILL CIR GROVELAND CA
1289817668,,,,, served,20720 CRESCENT WAY GROVELAND CA
1289817669,25,AT&T,3,AT&T, served,20515 NOB HILL CIR GROVELAND CA
1289817670,,,,, served,20413 PINE MOUNTAIN DR GROVELAND CA
1289817671,,,,, served,20602 CRESCENT WAY GROVELAND CA
1289817672,25,AT&T,3,AT&T, served,20772 CRESCENT WAY GROVELAND CA
1289817673,,,,, served,12854 CRESTHAVEN DR GROVELAND CA
1289817674,10,Frontier,10,Frontier, served,17866 SKYFARM DR BLDG 2 TUOLUMNE CA
1289817675,,,,, served,20620 LONGVIEW ST GROVELAND CA
1289817676,,,,, served,20727 RISING HILL CIR GROVELAND CA
1289817677,,,,, served,20411 PINE MOUNTAIN DR GROVELAND CA
1289817678,,,,, served,20731 RISING HILL CIR GROVELAND CA
1289817679,,,,, served,20401 PINE MOUNTAIN DR GROVELAND CA
1289817680,,,,, served,20712 RISING HILL CIR GROVELAND CA
1289817681,25,AT&T,3,AT&T, served,20647 LONGVIEW ST GROVELAND CA
1289817682,,,,, served,12850 CRESTHAVEN DR GROVELAND CA
1289817684,,,,, served,20735 RISING HILL CIR GROVELAND CA
1289817685,,,,, served,12842 CRESTHAVEN DR GROVELAND CA
1289817686,,,,, served,20743 RISING HILL CIR GROVELAND CA
1289817687,,,,, served,20429 PINE MOUNTAIN DR GROVELAND CA
1289817688,,,,, served,20659 LONGVIEW ST GROVELAND CA
1289817689,,,,, served,20409 PINE MOUNTAIN DR GROVELAND CA
1289817690,,,,, served,20407 PINE MOUNTAIN DR GROVELAND CA
1289817691,,,,, served,20676 LONGVIEW ST GROVELAND CA
1289817692,,,,, served,20419 PINE MOUNTAIN DR GROVELAND CA
1289817693,,,,, served,20614 LONGVIEW ST GROVELAND CA
1289817694,,,,, served,20657 NOB HILL CIR GROVELAND CA
1289817695,,,,, served,20634 NOB HILL CIR GROVELAND CA
1289817696,,,,, served,20721 RISING HILL CIR GROVELAND CA
1289817697,,,,, served,20525 NOB HILL CIR GROVELAND CA
1289817698,,,,, served,20742 RISING HILL CIR GROVELAND CA
1289817699,,,,, served,12846 CRESTHAVEN DR GROVELAND CA
1289817700,,,,, served,20394 PINE MOUNTAIN DR GROVELAND CA
1289817701,,,,, served,20631 LONGVIEW ST GROVELAND CA
1289817702,,,,, served,20790 CRESCENT WAY GROVELAND CA
1289817703,25,AT&T,3,AT&T, served,20656 LONGVIEW ST GROVELAND CA
1289817704,25,AT&T,3,AT&T, served,20655 LONGVIEW ST GROVELAND CA
1289817705,,,,, served,20740 RISING HILL CIR GROVELAND CA
1289817706,25,AT&T,3,AT&T, served,20615 LONGVIEW ST GROVELAND CA
1289817707,25,AT&T,3,AT&T, served,20511 NOB HILL CIR GROVELAND CA
1289817708,25,AT&T,3,AT&T, served,20616 LONGVIEW ST GROVELAND CA
1289817709,,,,, served,20651 LONGVIEW ST GROVELAND CA
1289817710,,,,, served,20630 CRESCENT WAY GROVELAND CA
1289817711,,,,, served,20766 RISING HILL CIR GROVELAND CA
1289817712,,,,, served,20602 LONGVIEW ST GROVELAND CA
1289817713,,,,, served,20751 RISING HILL CIR GROVELAND CA
1289817714,,,,, served,20665 NOB HILL CIR GROVELAND CA
1289817715,,,,, served,20734 RISING HILL CIR GROVELAND CA
1289817716,,,,, served,20671 LONGVIEW ST GROVELAND CA
1289817717,,,,, served,20726 RISING HILL CIR GROVELAND CA
1289817718,,,,, served,20644 NOB HILL CIR GROVELAND CA
1289817719,,,,, served,20631 LONGVIEW ST BLDG 2 GROVELAND CA
1289817720,,,,, served,20402 PINE MOUNTAIN DR GROVELAND CA
1289817721,,,,, served,20406 PINE MOUNTAIN DR GROVELAND CA
1289817722,,,,, served,20648 NOB HILL CIR GROVELAND CA
1289817723,25,AT&T,3,AT&T, served,20652 LONGVIEW ST GROVELAND CA
1289817724,,,,, served,20415 PINE MOUNTAIN DR GROVELAND CA
1289817725,,,,, served,20746 RISING HILL CIR GROVELAND CA
1289817726,,,,, served,20758 RISING HILL CIR GROVELAND CA
1289817727,25,AT&T,3,AT&T, served,20754 RISING HILL CIR GROVELAND CA
1289817728,,,,, served,20660 CRESCENT WAY GROVELAND CA
1289817729,,,,, served,20606 LONGVIEW ST GROVELAND CA
1289817730,,,,, served,20668 LONGVIEW ST GROVELAND CA
1289817731,,,,, served,20660 LONGVIEW ST GROVELAND CA
